features,emotion
"[5.933949472560879, 4.992699479248808, 5.655250085092676, 7.4294634550354, 8.555713310061028, 7.140974661727147, 6.20344641694354, 8.996023540608855, 5.374327053896955, 8.061838676733814, 5.423874403297443, 6.862045916021787, 5.772874870419097, 0.6944147817347188, 0.6622613482537789, 0.8344854031180694, 0.6267073961891465, 0.6259767747451291, 0.9120993565845109, 0.7977847564654331, 0.4614886301306963, 0.6434741260789596, 0.5188010662437945, 0.6049309306584745, 0.38614853337659594, 2472.6020844612117, 42.90290904193442, 3017.9715770389316, 28.115905583810644, 2016.5823706344079, 63.40334887518691, 0.1750976482594298]",surprised
"[8.82271372349125, 7.570691206020566, 5.346772438677575, 9.970760790520586, 2.8939294443203587, 3.1928827408726748, 5.832433800221871, 10.508076217842238, 5.595322186259825, 5.633509513581436, 3.1161792877763816, 7.891859170540757, 7.906352508658708, 0.778907520139991, 0.6370779327152637, 0.6293293231626994, 0.570687774959503, 0.7083872501760933, 0.5919592670721497, 0.582258349475071, 0.6576309283089323, 0.6510843824815783, 0.6462021471178044, 0.746644459684026, 0.7079047802150279, 2442.3687938977764, 109.1506464155741, 2702.5418876686103, 157.89589679322586, 2030.1204985689267, 19.878125625700775, 0.1497846877185181]",surprised
"[4.237132589546009, 6.18061959841287, 8.32882348107054, 7.851353515427739, 6.068666777137671, 5.275001994235863, 7.895023817151134, 7.34938995561724, 4.7632699599117405, 4.410212705996619, 1.8552896366080036, 6.308063683367175, 5.834604509963203, 0.8136191374642542, 0.7359055093480367, 0.833422919417269, 0.6302635772083829, 0.8138150330967618, 0.6471083620895345, 0.7777596061792271, 0.5541241607469306, 0.7235135299366188, 0.5015312058554089, 0.6732862514058244, 0.7440353993877913, 2395.8062897537807, 47.47811856220163, 3253.8355407887802, 142.24029076148074, 1902.0858705938656, 81.67583684617107, 0.23183345709727943]",surprised
"[8.307005699563089, 8.32514733637568, 6.871092637984728, 6.332970545154295, 1.2078354233391675, 4.642039307073736, 5.0388511735950505, 2.250215871904934, 3.6851684195691328, 2.038327058154732, 5.923352328605255, 7.637531941697632, 8.213549037248658, 0.741478446207924, 0.603660365880143, 0.506793484148004, 0.5243131300598498, 0.5731017422745501, 0.6111140301964325, 0.6840251502008413, 0.5985835781873031, 0.7338975893668261, 0.6767726497200527, 0.7010545711741025, 0.8140250552671204, 2263.953653159926, 120.93522891461842, 2995.808031457178, 124.98852892727285, 2177.051264173192, 115.16056618228029, 0.052675460200578596]",surprised
"[5.635678832284151, 6.562423365168131, 5.453986503954831, 7.170042664575597, 6.562384035820551, 9.665122480712025, 2.939441728140425, 5.755128020505205, 4.182994976975618, 7.208214910878088, 2.765656219908911, 6.692625420449773, 4.739903137303318, 0.6265838133878986, 0.5553501796459313, 0.6534924053798994, 0.8084500530290926, 0.697481131647052, 0.7627680417874474, 0.8664641821966275, 0.7263755584822575, 0.6441200427937659, 0.7467252215182789, 0.6455703853685708, 0.649557731670283, 2196.021440076203, 146.3128745542196, 2884.1992273051683, 163.65736843618964, 1792.8076142786722, 97.4379051886189, 0.06190293809324582]",surprised
"[5.716582556596352, 7.7556520624782515, 7.581518624465058, 5.955939854966119, 2.4637379345865633, 11.985621140121282, 9.491717940546271, 7.445349649776597, 4.493592436818059, 5.77281567659607, 4.913159140446966, 8.527711878192777, 6.525005781703667, 0.6215836141640166, 0.6529244900875217, 0.8121188142569904, 0.8600097846820478, 0.8528331563486246, 0.7757032065053977, 0.6747375131197363, 0.37584861746708786, 0.7297160023808221, 0.6998171241155899, 0.7139982096321353, 0.7053897347033206, 2234.7475676101685, 127.87042784255928, 3189.6648942095553, 201.17540865447444, 2189.3154007146773, 104.16206579686494, 0.07949852942305446]",surprised
"[5.85832630416782, 6.182249734506754, 6.215398898213237, 7.9964353119434595, 7.287337506044982, 10.154686879139906, 10.412937959769344, 6.15929916522785, -1.6733110969187388, 8.473664932254533, 4.919247322025891, 4.397032156337986, 5.203109450021266, 0.6553356953185393, 0.7612269810105392, 0.5440564220873774, 0.5922279254208398, 0.7343158554197416, 0.7622944030413308, 0.7641541644936012, 0.62129637210667, 0.602173435073376, 0.6493365166212081, 0.7239872752284725, 0.8485477369272549, 2090.51256284585, 88.96356215208168, 2600.196467692439, 26.08179919848827, 2193.3913290689634, 101.78498297997355, 0.12247167579736312]",surprised
"[7.842051679461987, 5.040562206467728, 5.134724967332944, 10.37146123344515, 5.506857891480851, 7.470264226108182, 6.01276308192663, 2.3034829398431698, 1.9107419923974636, 4.842031560120191, 8.112202503339978, 7.576583313272007, 7.8281543284480675, 0.6012953821063685, 0.8615872490122314, 0.6035106699813615, 0.7212824398669968, 0.6989647710092263, 0.6826126179685413, 0.8338592138295606, 0.6294889479834039, 0.5650394744288072, 0.7019995486206418, 0.6600173265713473, 1.0377382919082645, 2635.301495287995, 79.53297123906879, 2683.166529243874, 8.97836920734116, 1794.9561828525134, 84.59767087036526, 0.1713664325797385]",surprised
"[8.243378284775838, 6.4581896632927585, 5.35366466859503, 6.537624712824308, 4.962724005030848, 9.436727991527752, 5.62161963744984, 5.827324283506546, 1.5683551499586637, 5.609130306954472, 7.6729682759298825, 3.8645548459229095, 4.498559331014374, 0.7792711017733664, 0.5523342776481946, 0.8057801007541918, 0.6467856109826897, 0.6611431779508796, 0.5876121594874405, 0.7378046260427883, 0.945987198502938, 0.7781497239460632, 0.6135714738059463, 0.8135620585491475, 0.668332045406575, 2774.8969962855117, 140.33382010821813, 2117.05753035848, 74.69402752837294, 2188.877044567078, 86.0662908858007, 0.048812202614607475]",surprised
"[4.732820969012375, 2.187526759821239, 5.823253424947208, 10.421379452031529, 7.6098667814646515, 10.380834002376847, 7.76479417957996, 8.054958686705383, 9.948157375490048, 6.754526518684453, 5.6255453569862395, 8.065315033244024, 8.907680474243769, 0.652003535728779, 0.6278430917659971, 0.713885603243088, 0.7831498866931662, 0.7798091048661562, 0.55758323998124, 0.8911606067063321, 0.6358835070603149, 0.673493500311142, 0.609734564001218, 0.9698328835937087, 0.7242070670287967, 2329.804983863687, 143.1961774981223, 3230.74073379301, 135.9204732315087, 2168.1213425566766, 46.98832156676542, 0.0753540862525374]",surprised
"[1.9795666908678742, 3.3520978315608745, 9.61526161134137, 9.282857255444629, 6.131577297297925, 9.325862894379675, 5.679851026783391, 5.513179394864184, 6.113021296931112, 5.750156809352869, 5.569607352879639, 8.286796214299105, 6.300271307912406, 0.7712481764433804, 0.8031380525277331, 0.7388185795654733, 0.6029728674091761, 0.5647134111035961, 0.7148780634807305, 0.6828743695175065, 0.7087391428920121, 0.6983945960751413, 0.9583573660166567, 0.5669773744358662, 0.5010053730178875, 2566.4753667039217, 81.17887227059023, 3094.8203609189854, 193.79122667130008, 2256.8209390357797, 19.710967184642463, 0.07216410510714186]",surprised
"[6.857522517761527, 7.540927191374453, 10.386899100576771, 7.911407942227735, 5.8864228082274455, 4.219128494114677, 4.871420294561961, 4.814594354085787, 7.310467257027521, 6.513994891171661, 3.352700858315642, 5.128197061819134, 7.755095106902841, 0.7351662354974059, 0.756864461601277, 0.7382921710057263, 0.8626430734608859, 0.723604306382437, 0.6613977202129302, 0.6084244958866439, 0.7249609458209711, 0.45592959852249154, 0.6815710998167288, 0.6794160140078656, 0.5635529146382718, 2314.346832268801, 140.48287650741207, 3069.2135247224887, 157.63412502804957, 2061.2695067864047, 83.70510351795694, 0.16214312814291573]",surprised
"[6.246858363407298, 3.083573772362499, 9.26025992974882, 6.740680534657692, 4.821492538409864, 3.493196563409963, 6.791828441916091, 5.765655990051249, 9.148293572064818, 5.308185438666344, 4.325238420635066, 7.791592436471857, 7.850563785433662, 0.7168651367610195, 0.7676357047674908, 0.6962312879257762, 0.7233865101009247, 0.8164990882563923, 0.7625318334021502, 0.6830725561667375, 0.8352362545926151, 0.46351446272084873, 0.9052073311421934, 0.5294040905109264, 0.6372907175227703, 2491.816492960986, 92.67596646359193, 3301.923312007966, 70.66225360423242, 2052.1533634966127, 56.87151607120984, 0.11475704896687083]",surprised
"[5.870455480404247, 6.185871305365955, 4.9001503350713085, 4.979872099807835, 6.574545028054854, 7.8874310115120885, 4.803441331604304, 4.262464910854181, 7.226920331343674, 5.934992213884621, 7.660996267971904, 4.188405573257705, 2.4411221491531383, 0.6466995918173666, 0.6233647390734983, 0.69212115999197, 0.636315478572961, 0.7741016951336449, 0.6711849737577483, 0.7150474498773901, 0.7157634558440944, 0.7194955092412187, 0.6975870889545026, 0.7510600690410313, 0.6204344866174192, 2779.8835853307764, 88.17313083157325, 2606.5352586303957, 164.105501774383, 1829.763903510503, 106.61338138035501, 0.2104802788021189]",surprised
"[4.4268558168842995, 6.6647446664479695, 2.488988822590745, 6.907810458882694, 4.22857240040062, 4.750330763131036, 3.797427020320344, 7.464302452109471, 8.014608714946526, 6.046770429317015, 4.271146589328561, 9.179046072207726, 4.499179744490688, 0.48379677000725607, 0.7458389009957068, 0.5895225326358483, 0.7988608793499175, 0.661886230332658, 0.7603713240544195, 0.8401500346552158, 0.5791141135379277, 0.6434062869107594, 0.6924328927342936, 0.8537551319034343, 0.6341617282059554, 2381.0992608101988, 123.90702877779042, 2826.8313822868286, 161.43944121732125, 1689.6925158063746, 168.57319770226385, 0.03261453848452983]",surprised
"[5.356494592019583, 5.93503792831581, 9.82537626871359, 3.35030843813452, 9.967408270957502, 7.514353642204045, 6.8341906488464925, 4.030732625964089, 7.142282484076148, 4.5530267551604, 8.533322506396825, 4.057875941784534, 5.773683011087832, 0.6444726911986828, 0.6012477037573005, 0.7741319816907913, 0.7535458747409634, 0.8209010198900997, 0.5220124891791832, 0.8064170702341044, 0.9505448905356894, 0.6548358910823052, 0.889514861210897, 0.6736838727940173, 0.5627590262438693, 2438.873511518641, 152.4101983837638, 2748.5470553005407, 104.97460057451346, 2118.7078864586383, 80.12240466954292, 0.12923114762433704]",surprised
"[6.475659081516672, 6.959250639103146, 5.135397628380918, 6.463461884060785, 4.1452539886081325, 8.576867245006778, 4.731450566365373, 8.25769497509878, 5.5327860780342695, 6.403998021514642, 5.010070898218599, 3.968009137663942, 2.510479224789397, 0.594467584140754, 0.6676091146784078, 0.7211879178828884, 0.8010379313283263, 0.655424254020315, 0.6118039235732825, 0.5557285213997287, 0.7480063617904104, 0.8383194515329343, 0.8266330267956288, 0.7709932748147237, 0.7638543317267599, 2839.524755941868, 116.60407307084053, 3193.8389028072515, 125.94121036110008, 1727.5913258290484, 52.64604398001695, 0.09954204807326725]",surprised
"[6.121570745002606, 9.852571709710787, 6.162554335182137, 8.357686888051287, 5.129845516847368, 5.376648228469532, 3.3419847255531034, 4.515343974246856, 7.053962782727506, 6.015120360788266, 7.885877239794468, 6.362507896690101, 5.295092536724517, 0.9148296863786959, 0.6906096431286952, 0.8163000969705304, 0.6598790793455321, 0.7709599479383566, 0.7928015659151686, 0.720849197057558, 0.4645517077303397, 0.7018252460856113, 0.8230460047759975, 0.752748083302773, 0.7445838875229246, 2155.548613208496, 63.97724646624706, 3123.4072893454318, 180.77874575901689, 2242.9333560265804, 74.20532979415623, 0.12029120433369073]",surprised
"[6.032748483862587, 4.026114526996887, 1.488417337810505, 6.862019384260154, 6.347894416825623, 4.763649915799662, 2.7616538869682703, 7.259479028817476, 5.468159851608896, 7.113749444736291, 9.728097060823517, 1.7171382393605903, 4.600798382595272, 0.6790624386688087, 0.845482617414665, 0.5363596980793515, 0.8935861025680605, 0.713585590156629, 0.6903999338266141, 0.6801940236781093, 0.6563736967819971, 0.8048116759269155, 0.593147924591756, 0.7345414181643853, 0.6615818334293024, 2347.5733102971803, 229.2987587841948, 3125.715220426038, 195.9949158495858, 2227.5553561337324, 23.146002187258112, 0.1876145954561016]",surprised
"[0.9820856430098486, 4.4624671799229585, 5.081936653642199, 7.163446729941012, 6.437436532282976, 5.666370518603213, 5.9760053107445525, 4.043953952954864, 3.0055352110316536, 7.453023244672121, 7.387412225072371, 9.168988750314117, 4.419965806369584, 0.7692815210300922, 0.6716293271635267, 0.8190474985193482, 0.8021962776678141, 0.7211209399224456, 0.6660469843334013, 0.7960932178608261, 0.7646904523256566, 0.6315559597913817, 0.5672201326520568, 0.6711467099318204, 0.8515413815348208, 2729.297431746608, 44.38362651647096, 2649.6727752300235, 245.60128872596147, 1772.8728190484342, 100.37181294568032, 0.06919643923318382]",surprised
"[9.234089849043364, 4.4591504017242425, 8.286723060411656, 6.3697173081207294, 6.504389708468573, 2.059382837297198, 1.5941732935885629, 5.558868119465372, 6.493812126833223, 3.7496043445245535, 3.8226131790473157, 7.1229452596522655, 7.125708960914261, 0.6862258939612073, 0.7780201721186075, 0.5825797704279853, 0.6644065082913029, 0.8647877605783673, 0.7068322129939817, 0.7126312514586999, 0.9305946585967739, 0.5600657834151228, 0.779643036664211, 0.8663986279808099, 0.6675142073501453, 2671.926157370969, 50.899025139454764, 2793.9802813297947, 178.87248120357256, 2159.713334622118, 124.83746049624983, 0.17848142934697467]",surprised
"[5.865106882889636, 8.387223510345176, 5.315390313101702, 7.804182623176536, 6.4149775957043635, 6.891355814163848, 6.8470157480440745, 2.7905899804043757, 3.7517562822784534, 6.205082879635045, 2.625441840717663, 7.662422206399512, 7.743111932576284, 0.732717055287779, 0.5878865987242077, 0.8380138938868514, 0.9037210639718357, 0.7147076827445974, 0.7510535378451236, 0.7201738654796044, 0.7530369188998799, 0.6880441243373604, 0.6965435760156197, 0.7905717600497365, 0.934562416189644, 2219.985753119652, 94.80937577985165, 2645.8618544303754, 269.40186739320626, 1882.4524061360203, 22.271968248568243, 0.13190934994242867]",surprised
"[9.488622229486221, 7.327195737121525, 6.409595754563835, 6.818281845551988, 8.829681325651109, 4.251601459971701, 5.776305791827374, 5.094619702980934, 3.6642693854165795, 5.343249481166395, 8.215442191964897, 7.1332042967854505, 7.288621000216401, 0.7146475611653318, 0.7523323782728588, 0.6199409657651894, 0.669049011407277, 0.7192004236968677, 0.727751585888189, 0.7320187854921872, 0.6861664717983622, 0.6622576598869669, 1.0157771283044297, 0.7906787272932398, 0.7413147475952622, 2453.3583003587214, 77.43905865280617, 2960.7598218819135, 171.96216326900125, 1623.9128911873836, 17.22441618501265, 0.06815588055305213]",surprised
"[6.414278873557137, 5.521453705696297, 8.956242452198968, 3.0352064260084624, 4.49730906079326, 9.040183481982202, 6.2622386493502935, 7.769685165602317, 10.102493886538927, 4.612391164196355, 5.8013713244159355, 5.455146198138257, 2.090813991033449, 0.668960319624403, 0.7881062187380665, 0.754058954181224, 0.761908316938801, 0.66244910193605, 0.6343902763994358, 0.826925567189862, 0.650268285364233, 0.7294082038793214, 0.7163334680677538, 0.8461717016257118, 0.797141235767236, 2240.948275866576, 40.622341661247994, 3173.6729454207402, 145.1746764465625, 1908.9656432092472, 120.62511535977883, 0.10937296910444555]",surprised
"[6.104914773778888, 7.559657281510099, 5.249782010112871, 9.137037970945109, 4.423904753533984, 7.313858132684176, 8.867665677319689, 3.2454090214558002, 5.313329648295102, 8.284414785771116, 8.31448909546205, 5.657008799223521, 4.530657812646281, 0.7955935822330762, 0.8183549102581604, 0.5835336651487605, 0.5796086351033619, 0.72252566819836, 0.7629360633428892, 0.6700930914769945, 0.7679293819982349, 0.6289863393162618, 0.48853064009262637, 0.6576098927667403, 0.7063232146513101, 2444.8320080207086, 42.06983681702574, 2455.3053072363546, 111.44333967240766, 2179.5311543299485, 130.2478975765473, 0.15938566920692276]",surprised
"[4.368180929702894, 3.692587352739272, 6.9932692299597905, 7.270200023195851, 6.8003392104009945, 1.9718734515244734, 4.2662308302330665, 5.940622419428043, 6.9744363892608545, 7.534614725204974, 6.28850704456408, 6.661567613076472, 6.169730916722209, 0.7685619374218482, 0.7312865651490911, 0.7065737660047287, 0.6731631200862619, 0.7081291425042481, 0.7484591378839275, 0.726747538889806, 0.7380826418345253, 0.8342721861351186, 0.7265163922746587, 0.6351001479526842, 0.7883606785994168, 2226.7603324662164, 45.92933096303564, 3100.7541794160206, 188.7297500839934, 1750.989755299201, 64.68730076053001, 0.06969580838901707]",surprised
